accX_mad,gyroX_kurtosis,accY_mean,gyroX_iqr,ci_sma,distance_std,ci_std,distance_mean,gyroZ_skewness,accX_max,gyroY_skewness,accY_min,accX_min,accZ_iqr,distance_sma,gyroX_sma,accZ_sma,distance_iqr,gyroX_mad,gyroX_max,proximity_min,gyroX_min,accX_mean,accX_iqr,gyroZ_maxInds,gyroZ_mad,proximity_kurtosis,accZ_min,gyroZ_kurtosis,accY_skewness,distance_skewness,distance_kurtosis,ci_max,ci_min,proximity_sma,proximity_std,accZ_max,accZ_std,gyroX_std,gyroY_std,proximity_maxInds,proximity_max,ci_iqr,accZ_mad,accY_kurtosis,accZ_skewness,gyroZ_min,gyroZ_max,accY_iqr,accX_sma,ci_mean,gyroX_maxInds,accY_std,gyroY_mean,ci_maxInds,gyroZ_sma,gyroY_kurtosis,gyroX_mean,gyroY_maxInds,accY_mad,accY_max,gyroZ_iqr,gyroY_sma,ci_kurtosis,distance_maxInds,accZ_maxInds,gyroZ_mean,gyroX_skewness,distance_mad,proximity_mad,distance_max,proximity_iqr,distance_min,accZ_kurtosis,accX_maxInds,ci_mad,accZ_mean,accX_skewness,gyroY_iqr,ci_skewness,accY_maxInds,accX_std,gyroY_min,proximity_skewness,accY_sma,gyroY_max,proximity_mean,gyroZ_std,accX_kurtosis,gyroY_mad,control
-962.31,6.03,431.66,6.03,0.3,0.77,0.3,0.77,0.42,-962.31,-4.52,431.66,-962.31,591.53,0.77,6.03,591.53,0.77,6.03,6.03,0.71,6.03,-962.31,-962.31,0.42,0.42,0.71,591.53,0.42,431.66,0.77,0.77,0.3,0.3,0.71,0.71,591.53,591.53,6.03,-4.52,0.71,0.71,0.3,591.53,431.66,591.53,0.42,0.42,431.66,-962.31,0.3,6.03,431.66,-4.52,0.3,0.42,-4.52,6.03,-4.52,431.66,431.66,0.42,-4.52,0.3,0.77,591.53,0.42,6.03,0.77,0.71,0.77,0.71,0.77,591.53,-962.31,0.3,591.53,-962.31,-4.52,0.3,431.66,-962.31,-4.52,0.71,431.66,-4.52,0.71,0.42,-962.31,-4.52,High
-1138.16,2.51,553.16,2.51,0.35,0.58,0.35,0.58,-1.37,-1138.16,5.45,553.16,-1138.16,595.93,0.58,2.51,595.93,0.58,2.51,2.51,0.58,2.51,-1138.16,-1138.16,-1.37,-1.37,0.58,595.93,-1.37,553.16,0.58,0.58,0.35,0.35,0.58,0.58,595.93,595.93,2.51,5.45,0.58,0.58,0.35,595.93,553.16,595.93,-1.37,-1.37,553.16,-1138.16,0.35,2.51,553.16,5.45,0.35,-1.37,5.45,2.51,5.45,553.16,553.16,-1.37,5.45,0.35,0.58,595.93,-1.37,2.51,0.58,0.58,0.58,0.58,0.58,595.93,-1138.16,0.35,595.93,-1138.16,5.45,0.35,553.16,-1138.16,5.45,0.58,553.16,5.45,0.58,-1.37,-1138.16,5.45,High
-104.9,1.5,227.41,1.5,0.37,0.49,0.37,0.49,-9.03,-104.9,-7.06,227.41,-104.9,523.73,0.49,1.5,523.73,0.49,1.5,1.5,0.68,1.5,-104.9,-104.9,-9.03,-9.03,0.68,523.73,-9.03,227.41,0.49,0.49,0.37,0.37,0.68,0.68,523.73,523.73,1.5,-7.06,0.68,0.68,0.37,523.73,227.41,523.73,-9.03,-9.03,227.41,-104.9,0.37,1.5,227.41,-7.06,0.37,-9.03,-7.06,1.5,-7.06,227.41,227.41,-9.03,-7.06,0.37,0.49,523.73,-9.03,1.5,0.49,0.68,0.49,0.68,0.49,523.73,-104.9,0.37,523.73,-104.9,-7.06,0.37,227.41,-104.9,-7.06,0.68,227.41,-7.06,0.68,-9.03,-104.9,-7.06,High
-632.07,1.81,265.51,1.81,0.4,0.64,0.4,0.64,-5.98,-632.07,-1.47,265.51,-632.07,31.27,0.64,1.81,31.27,0.64,1.81,1.81,0.81,1.81,-632.07,-632.07,-5.98,-5.98,0.81,31.27,-5.98,265.51,0.64,0.64,0.4,0.4,0.81,0.81,31.27,31.27,1.81,-1.47,0.81,0.81,0.4,31.27,265.51,31.27,-5.98,-5.98,265.51,-632.07,0.4,1.81,265.51,-1.47,0.4,-5.98,-1.47,1.81,-1.47,265.51,265.51,-5.98,-1.47,0.4,0.64,31.27,-5.98,1.81,0.64,0.81,0.64,0.81,0.64,31.27,-632.07,0.4,31.27,-632.07,-1.47,0.4,265.51,-632.07,-1.47,0.81,265.51,-1.47,0.81,-5.98,-632.07,-1.47,High
-943.22,3.51,424.46,3.51,0.52,0.64,0.52,0.64,-3.32,-943.22,5.2,424.46,-943.22,90.37,0.64,3.51,90.37,0.64,3.51,3.51,0.81,3.51,-943.22,-943.22,-3.32,-3.32,0.81,90.37,-3.32,424.46,0.64,0.64,0.52,0.52,0.81,0.81,90.37,90.37,3.51,5.2,0.81,0.81,0.52,90.37,424.46,90.37,-3.32,-3.32,424.46,-943.22,0.52,3.51,424.46,5.2,0.52,-3.32,5.2,3.51,5.2,424.46,424.46,-3.32,5.2,0.52,0.64,90.37,-3.32,3.51,0.64,0.81,0.64,0.81,0.64,90.37,-943.22,0.52,90.37,-943.22,5.2,0.52,424.46,-943.22,5.2,0.81,424.46,5.2,0.81,-3.32,-943.22,5.2,Medium
-403.27,0.24,490.82,0.24,0.47,0.65,0.47,0.65,-0.47,-403.27,-5.47,490.82,-403.27,325.39,0.65,0.24,325.39,0.65,0.24,0.24,0.67,0.24,-403.27,-403.27,-0.47,-0.47,0.67,325.39,-0.47,490.82,0.65,0.65,0.47,0.47,0.67,0.67,325.39,325.39,0.24,-5.47,0.67,0.67,0.47,325.39,490.82,325.39,-0.47,-0.47,490.82,-403.27,0.47,0.24,490.82,-5.47,0.47,-0.47,-5.47,0.24,-5.47,490.82,490.82,-0.47,-5.47,0.47,0.65,325.39,-0.47,0.24,0.65,0.67,0.65,0.67,0.65,325.39,-403.27,0.47,325.39,-403.27,-5.47,0.47,490.82,-403.27,-5.47,0.67,490.82,-5.47,0.67,-0.47,-403.27,-5.47,High
-960.1,-1.41,485.65,-1.41,0.37,0.57,0.37,0.57,-1.59,-960.1,-2.9,485.65,-960.1,120.18,0.57,-1.41,120.18,0.57,-1.41,-1.41,0.67,-1.41,-960.1,-960.1,-1.59,-1.59,0.67,120.18,-1.59,485.65,0.57,0.57,0.37,0.37,0.67,0.67,120.18,120.18,-1.41,-2.9,0.67,0.67,0.37,120.18,485.65,120.18,-1.59,-1.59,485.65,-960.1,0.37,-1.41,485.65,-2.9,0.37,-1.59,-2.9,-1.41,-2.9,485.65,485.65,-1.59,-2.9,0.37,0.57,120.18,-1.59,-1.41,0.57,0.67,0.57,0.67,0.57,120.18,-960.1,0.37,120.18,-960.1,-2.9,0.37,485.65,-960.1,-2.9,0.67,485.65,-2.9,0.67,-1.59,-960.1,-2.9,Medium
-1096.33,13.24,86.8,13.24,0.23,0.34,0.23,0.34,-4.61,-1096.33,12.48,86.8,-1096.33,-118.88,0.34,13.24,-118.88,0.34,13.24,13.24,0.51,13.24,-1096.33,-1096.33,-4.61,-4.61,0.51,-118.88,-4.61,86.8,0.34,0.34,0.23,0.23,0.51,0.51,-118.88,-118.88,13.24,12.48,0.51,0.51,0.23,-118.88,86.8,-118.88,-4.61,-4.61,86.8,-1096.33,0.23,13.24,86.8,12.48,0.23,-4.61,12.48,13.24,12.48,86.8,86.8,-4.61,12.48,0.23,0.34,-118.88,-4.61,13.24,0.34,0.51,0.34,0.51,0.34,-118.88,-1096.33,0.23,-118.88,-1096.33,12.48,0.23,86.8,-1096.33,12.48,0.51,86.8,12.48,0.51,-4.61,-1096.33,12.48,Medium
-1733.05,13.21,-585.1,13.21,0.08,0.09,0.08,0.09,-2.55,-1733.05,12.6,-585.1,-1733.05,-351.21,0.09,13.21,-351.21,0.09,13.21,13.21,0.14,13.21,-1733.05,-1733.05,-2.55,-2.55,0.14,-351.21,-2.55,-585.1,0.09,0.09,0.08,0.08,0.14,0.14,-351.21,-351.21,13.21,12.6,0.14,0.14,0.08,-351.21,-585.1,-351.21,-2.55,-2.55,-585.1,-1733.05,0.08,13.21,-585.1,12.6,0.08,-2.55,12.6,13.21,12.6,-585.1,-585.1,-2.55,12.6,0.08,0.09,-351.21,-2.55,13.21,0.09,0.14,0.09,0.14,0.09,-351.21,-1733.05,0.08,-351.21,-1733.05,12.6,0.08,-585.1,-1733.05,12.6,0.14,-585.1,12.6,0.14,-2.55,-1733.05,12.6,Medium
-1121.5,-0.55,-600.57,-0.55,0.0,0.0,0.0,0.0,-3.17,-1121.5,-1.55,-600.57,-1121.5,-229.2,0.0,-0.55,-229.2,0.0,-0.55,-0.55,0.0,-0.55,-1121.5,-1121.5,-3.17,-3.17,0.0,-229.2,-3.17,-600.57,0.0,0.0,0.0,0.0,0.0,0.0,-229.2,-229.2,-0.55,-1.55,0.0,0.0,0.0,-229.2,-600.57,-229.2,-3.17,-3.17,-600.57,-1121.5,0.0,-0.55,-600.57,-1.55,0.0,-3.17,-1.55,-0.55,-1.55,-600.57,-600.57,-3.17,-1.55,0.0,0.0,-229.2,-3.17,-0.55,0.0,0.0,0.0,0.0,0.0,-229.2,-1121.5,0.0,-229.2,-1121.5,-1.55,0.0,-600.57,-1121.5,-1.55,0.0,-600.57,-1.55,0.0,-3.17,-1121.5,-1.55,Very high
-743.97,1.77,-388.59,1.77,0.0,0.0,0.0,0.0,-3.48,-743.97,0.58,-388.59,-743.97,-150.8,0.0,1.77,-150.8,0.0,1.77,1.77,0.0,1.77,-743.97,-743.97,-3.48,-3.48,0.0,-150.8,-3.48,-388.59,0.0,0.0,0.0,0.0,0.0,0.0,-150.8,-150.8,1.77,0.58,0.0,0.0,0.0,-150.8,-388.59,-150.8,-3.48,-3.48,-388.59,-743.97,0.0,1.77,-388.59,0.58,0.0,-3.48,0.58,1.77,0.58,-388.59,-388.59,-3.48,0.58,0.0,0.0,-150.8,-3.48,1.77,0.0,0.0,0.0,0.0,0.0,-150.8,-743.97,0.0,-150.8,-743.97,0.58,0.0,-388.59,-743.97,0.58,0.0,-388.59,0.58,0.0,-3.48,-743.97,0.58,Very high
-711.46,0.89,-485.76,0.89,0.03,0.05,0.03,0.05,-3.73,-711.46,1.2,-485.76,-711.46,-63.99,0.05,0.89,-63.99,0.05,0.89,0.89,0.03,0.89,-711.46,-711.46,-3.73,-3.73,0.03,-63.99,-3.73,-485.76,0.05,0.05,0.03,0.03,0.03,0.03,-63.99,-63.99,0.89,1.2,0.03,0.03,0.03,-63.99,-485.76,-63.99,-3.73,-3.73,-485.76,-711.46,0.03,0.89,-485.76,1.2,0.03,-3.73,1.2,0.89,1.2,-485.76,-485.76,-3.73,1.2,0.03,0.05,-63.99,-3.73,0.89,0.05,0.03,0.05,0.03,0.05,-63.99,-711.46,0.03,-63.99,-711.46,1.2,0.03,-485.76,-711.46,1.2,0.03,-485.76,1.2,0.03,-3.73,-711.46,1.2,Very high
-931.48,-1.21,-799.76,-1.21,0.26,0.54,0.26,0.54,-5.69,-931.48,-0.78,-799.76,-931.48,-44.3,0.54,-1.21,-44.3,0.54,-1.21,-1.21,0.35,-1.21,-931.48,-931.48,-5.69,-5.69,0.35,-44.3,-5.69,-799.76,0.54,0.54,0.26,0.26,0.35,0.35,-44.3,-44.3,-1.21,-0.78,0.35,0.35,0.26,-44.3,-799.76,-44.3,-5.69,-5.69,-799.76,-931.48,0.26,-1.21,-799.76,-0.78,0.26,-5.69,-0.78,-1.21,-0.78,-799.76,-799.76,-5.69,-0.78,0.26,0.54,-44.3,-5.69,-1.21,0.54,0.35,0.54,0.35,0.54,-44.3,-931.48,0.26,-44.3,-931.48,-0.78,0.26,-799.76,-931.48,-0.78,0.35,-799.76,-0.78,0.35,-5.69,-931.48,-0.78,High
-413.78,-0.88,-86.33,-0.88,0.51,1.02,0.51,1.02,-7.84,-413.78,-7.5,-86.33,-413.78,345.45,1.02,-0.88,345.45,1.02,-0.88,-0.88,0.77,-0.88,-413.78,-413.78,-7.84,-7.84,0.77,345.45,-7.84,-86.33,1.02,1.02,0.51,0.51,0.77,0.77,345.45,345.45,-0.88,-7.5,0.77,0.77,0.51,345.45,-86.33,345.45,-7.84,-7.84,-86.33,-413.78,0.51,-0.88,-86.33,-7.5,0.51,-7.84,-7.5,-0.88,-7.5,-86.33,-86.33,-7.84,-7.5,0.51,1.02,345.45,-7.84,-0.88,1.02,0.77,1.02,0.77,1.02,345.45,-413.78,0.51,345.45,-413.78,-7.5,0.51,-86.33,-413.78,-7.5,0.77,-86.33,-7.5,0.77,-7.84,-413.78,-7.5,High
-666.79,4.44,153.44,4.44,0.51,1.13,0.51,1.13,-3.84,-666.79,2.18,153.44,-666.79,691.58,1.13,4.44,691.58,1.13,4.44,4.44,0.75,4.44,-666.79,-666.79,-3.84,-3.84,0.75,691.58,-3.84,153.44,1.13,1.13,0.51,0.51,0.75,0.75,691.58,691.58,4.44,2.18,0.75,0.75,0.51,691.58,153.44,691.58,-3.84,-3.84,153.44,-666.79,0.51,4.44,153.44,2.18,0.51,-3.84,2.18,4.44,2.18,153.44,153.44,-3.84,2.18,0.51,1.13,691.58,-3.84,4.44,1.13,0.75,1.13,0.75,1.13,691.58,-666.79,0.51,691.58,-666.79,2.18,0.51,153.44,-666.79,2.18,0.75,153.44,2.18,0.75,-3.84,-666.79,2.18,High
221.35,-1.33,-249.61,-1.33,0.45,0.96,0.45,0.96,-3.49,221.35,-23.96,-249.61,221.35,391.99,0.96,-1.33,391.99,0.96,-1.33,-1.33,0.74,-1.33,221.35,221.35,-3.49,-3.49,0.74,391.99,-3.49,-249.61,0.96,0.96,0.45,0.45,0.74,0.74,391.99,391.99,-1.33,-23.96,0.74,0.74,0.45,391.99,-249.61,391.99,-3.49,-3.49,-249.61,221.35,0.45,-1.33,-249.61,-23.96,0.45,-3.49,-23.96,-1.33,-23.96,-249.61,-249.61,-3.49,-23.96,0.45,0.96,391.99,-3.49,-1.33,0.96,0.74,0.96,0.74,0.96,391.99,221.35,0.45,391.99,221.35,-23.96,0.45,-249.61,221.35,-23.96,0.74,-249.61,-23.96,0.74,-3.49,221.35,-23.96,Very high
1671.71,-5.64,576.93,-5.64,0.35,0.68,0.35,0.68,-6.29,1671.71,-32.93,576.93,1671.71,33.08,0.68,-5.64,33.08,0.68,-5.64,-5.64,0.8,-5.64,1671.71,1671.71,-6.29,-6.29,0.8,33.08,-6.29,576.93,0.68,0.68,0.35,0.35,0.8,0.8,33.08,33.08,-5.64,-32.93,0.8,0.8,0.35,33.08,576.93,33.08,-6.29,-6.29,576.93,1671.71,0.35,-5.64,576.93,-32.93,0.35,-6.29,-32.93,-5.64,-32.93,576.93,576.93,-6.29,-32.93,0.35,0.68,33.08,-6.29,-5.64,0.68,0.8,0.68,0.8,0.68,33.08,1671.71,0.35,33.08,1671.71,-32.93,0.35,576.93,1671.71,-32.93,0.8,576.93,-32.93,0.8,-6.29,1671.71,-32.93,Very high
856.48,2.07,996.47,2.07,0.31,0.7,0.31,0.7,-4.49,856.48,-3.9,996.47,856.48,19.68,0.7,2.07,19.68,0.7,2.07,2.07,0.84,2.07,856.48,856.48,-4.49,-4.49,0.84,19.68,-4.49,996.47,0.7,0.7,0.31,0.31,0.84,0.84,19.68,19.68,2.07,-3.9,0.84,0.84,0.31,19.68,996.47,19.68,-4.49,-4.49,996.47,856.48,0.31,2.07,996.47,-3.9,0.31,-4.49,-3.9,2.07,-3.9,996.47,996.47,-4.49,-3.9,0.31,0.7,19.68,-4.49,2.07,0.7,0.84,0.7,0.84,0.7,19.68,856.48,0.31,19.68,856.48,-3.9,0.31,996.47,856.48,-3.9,0.84,996.47,-3.9,0.84,-4.49,856.48,-3.9,High
388.99,2.96,880.75,2.96,0.41,0.84,0.41,0.84,-3.06,388.99,-2.18,880.75,388.99,170.87,0.84,2.96,170.87,0.84,2.96,2.96,0.81,2.96,388.99,388.99,-3.06,-3.06,0.81,170.87,-3.06,880.75,0.84,0.84,0.41,0.41,0.81,0.81,170.87,170.87,2.96,-2.18,0.81,0.81,0.41,170.87,880.75,170.87,-3.06,-3.06,880.75,388.99,0.41,2.96,880.75,-2.18,0.41,-3.06,-2.18,2.96,-2.18,880.75,880.75,-3.06,-2.18,0.41,0.84,170.87,-3.06,2.96,0.84,0.81,0.84,0.81,0.84,170.87,388.99,0.41,170.87,388.99,-2.18,0.41,880.75,388.99,-2.18,0.81,880.75,-2.18,0.81,-3.06,388.99,-2.18,High
195.97,2.25,917.87,2.25,0.55,1.2,0.55,1.2,-2.46,195.97,1.1,917.87,195.97,233.01,1.2,2.25,233.01,1.2,2.25,2.25,0.73,2.25,195.97,195.97,-2.46,-2.46,0.73,233.01,-2.46,917.87,1.2,1.2,0.55,0.55,0.73,0.73,233.01,233.01,2.25,1.1,0.73,0.73,0.55,233.01,917.87,233.01,-2.46,-2.46,917.87,195.97,0.55,2.25,917.87,1.1,0.55,-2.46,1.1,2.25,1.1,917.87,917.87,-2.46,1.1,0.55,1.2,233.01,-2.46,2.25,1.2,0.73,1.2,0.73,1.2,233.01,195.97,0.55,233.01,195.97,1.1,0.55,917.87,195.97,1.1,0.73,917.87,1.1,0.73,-2.46,195.97,1.1,Medium
443.43,-4.39,535.1,-4.39,0.53,1.2,0.53,1.2,-4.78,443.43,-4.92,535.1,443.43,570.56,1.2,-4.39,570.56,1.2,-4.39,-4.39,0.67,-4.39,443.43,443.43,-4.78,-4.78,0.67,570.56,-4.78,535.1,1.2,1.2,0.53,0.53,0.67,0.67,570.56,570.56,-4.39,-4.92,0.67,0.67,0.53,570.56,535.1,570.56,-4.78,-4.78,535.1,443.43,0.53,-4.39,535.1,-4.92,0.53,-4.78,-4.92,-4.39,-4.92,535.1,535.1,-4.78,-4.92,0.53,1.2,570.56,-4.78,-4.39,1.2,0.67,1.2,0.67,1.2,570.56,443.43,0.53,570.56,443.43,-4.92,0.53,535.1,443.43,-4.92,0.67,535.1,-4.92,0.67,-4.78,443.43,-4.92,Medium
-126.29,-4.24,882.44,-4.24,0.32,0.77,0.32,0.77,0.36,-126.29,6.29,882.44,-126.29,879.27,0.77,-4.24,879.27,0.77,-4.24,-4.24,0.43,-4.24,-126.29,-126.29,0.36,0.36,0.43,879.27,0.36,882.44,0.77,0.77,0.32,0.32,0.43,0.43,879.27,879.27,-4.24,6.29,0.43,0.43,0.32,879.27,882.44,879.27,0.36,0.36,882.44,-126.29,0.32,-4.24,882.44,6.29,0.32,0.36,6.29,-4.24,6.29,882.44,882.44,0.36,6.29,0.32,0.77,879.27,0.36,-4.24,0.77,0.43,0.77,0.43,0.77,879.27,-126.29,0.32,879.27,-126.29,6.29,0.32,882.44,-126.29,6.29,0.43,882.44,6.29,0.43,0.36,-126.29,6.29,Medium
-950.91,4.71,1557.03,4.71,0.36,1.04,0.36,1.04,3.05,-950.91,13.28,1557.03,-950.91,908.2,1.04,4.71,908.2,1.04,4.71,4.71,0.41,4.71,-950.91,-950.91,3.05,3.05,0.41,908.2,3.05,1557.03,1.04,1.04,0.36,0.36,0.41,0.41,908.2,908.2,4.71,13.28,0.41,0.41,0.36,908.2,1557.03,908.2,3.05,3.05,1557.03,-950.91,0.36,4.71,1557.03,13.28,0.36,3.05,13.28,4.71,13.28,1557.03,1557.03,3.05,13.28,0.36,1.04,908.2,3.05,4.71,1.04,0.41,1.04,0.41,1.04,908.2,-950.91,0.36,908.2,-950.91,13.28,0.36,1557.03,-950.91,13.28,0.41,1557.03,13.28,0.41,3.05,-950.91,13.28,Medium
-839.78,5.43,1043.43,5.43,0.6,1.91,0.6,1.91,-4.16,-839.78,4.25,1043.43,-839.78,815.56,1.91,5.43,815.56,1.91,5.43,5.43,0.55,5.43,-839.78,-839.78,-4.16,-4.16,0.55,815.56,-4.16,1043.43,1.91,1.91,0.6,0.6,0.55,0.55,815.56,815.56,5.43,4.25,0.55,0.55,0.6,815.56,1043.43,815.56,-4.16,-4.16,1043.43,-839.78,0.6,5.43,1043.43,4.25,0.6,-4.16,4.25,5.43,4.25,1043.43,1043.43,-4.16,4.25,0.6,1.91,815.56,-4.16,5.43,1.91,0.55,1.91,0.55,1.91,815.56,-839.78,0.6,815.56,-839.78,4.25,0.6,1043.43,-839.78,4.25,0.55,1043.43,4.25,0.55,-4.16,-839.78,4.25,High
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-907.7,3.89,-76.6,3.89,0.49,2.06,0.49,2.06,-1.42,-907.7,6.66,-76.6,-907.7,264.2,2.06,3.89,264.2,2.06,3.89,3.89,0.54,3.89,-907.7,-907.7,-1.42,-1.42,0.54,264.2,-1.42,-76.6,2.06,2.06,0.49,0.49,0.54,0.54,264.2,264.2,3.89,6.66,0.54,0.54,0.49,264.2,-76.6,264.2,-1.42,-1.42,-76.6,-907.7,0.49,3.89,-76.6,6.66,0.49,-1.42,6.66,3.89,6.66,-76.6,-76.6,-1.42,6.66,0.49,2.06,264.2,-1.42,3.89,2.06,0.54,2.06,0.54,2.06,264.2,-907.7,0.49,264.2,-907.7,6.66,0.49,-76.6,-907.7,6.66,0.54,-76.6,6.66,0.54,-1.42,-907.7,6.66,Low
299.29,-1.35,-173.96,-1.35,0.4,1.38,0.4,1.38,-4.41,299.29,-14.01,-173.96,299.29,-380.61,1.38,-1.35,-380.61,1.38,-1.35,-1.35,0.6,-1.35,299.29,299.29,-4.41,-4.41,0.6,-380.61,-4.41,-173.96,1.38,1.38,0.4,0.4,0.6,0.6,-380.61,-380.61,-1.35,-14.01,0.6,0.6,0.4,-380.61,-173.96,-380.61,-4.41,-4.41,-173.96,299.29,0.4,-1.35,-173.96,-14.01,0.4,-4.41,-14.01,-1.35,-14.01,-173.96,-173.96,-4.41,-14.01,0.4,1.38,-380.61,-4.41,-1.35,1.38,0.6,1.38,0.6,1.38,-380.61,299.29,0.4,-380.61,299.29,-14.01,0.4,-173.96,299.29,-14.01,0.6,-173.96,-14.01,0.6,-4.41,299.29,-14.01,High
1554.1,-7.33,317.88,-7.33,0.31,0.7,0.31,0.7,-3.42,1554.1,-26.29,317.88,1554.1,-504.96,0.7,-7.33,-504.96,0.7,-7.33,-7.33,0.75,-7.33,1554.1,1554.1,-3.42,-3.42,0.75,-504.96,-3.42,317.88,0.7,0.7,0.31,0.31,0.75,0.75,-504.96,-504.96,-7.33,-26.29,0.75,0.75,0.31,-504.96,317.88,-504.96,-3.42,-3.42,317.88,1554.1,0.31,-7.33,317.88,-26.29,0.31,-3.42,-26.29,-7.33,-26.29,317.88,317.88,-3.42,-26.29,0.31,0.7,-504.96,-3.42,-7.33,0.7,0.75,0.7,0.75,0.7,-504.96,1554.1,0.31,-504.96,1554.1,-26.29,0.31,317.88,1554.1,-26.29,0.75,317.88,-26.29,0.75,-3.42,1554.1,-26.29,High
1564.46,-4.01,39.1,-4.01,0.35,1.0,0.35,1.0,2.45,1564.46,-17.22,39.1,1564.46,222.12,1.0,-4.01,222.12,1.0,-4.01,-4.01,0.78,-4.01,1564.46,1564.46,2.45,2.45,0.78,222.12,2.45,39.1,1.0,1.0,0.35,0.35,0.78,0.78,222.12,222.12,-4.01,-17.22,0.78,0.78,0.35,222.12,39.1,222.12,2.45,2.45,39.1,1564.46,0.35,-4.01,39.1,-17.22,0.35,2.45,-17.22,-4.01,-17.22,39.1,39.1,2.45,-17.22,0.35,1.0,222.12,2.45,-4.01,1.0,0.78,1.0,0.78,1.0,222.12,1564.46,0.35,222.12,1564.46,-17.22,0.35,39.1,1564.46,-17.22,0.78,39.1,-17.22,0.78,2.45,1564.46,-17.22,Low
-52.76,-3.84,-82.03,-3.84,0.37,0.82,0.37,0.82,3.96,-52.76,13.82,-82.03,-52.76,165.77,0.82,-3.84,165.77,0.82,-3.84,-3.84,0.7,-3.84,-52.76,-52.76,3.96,3.96,0.7,165.77,3.96,-82.03,0.82,0.82,0.37,0.37,0.7,0.7,165.77,165.77,-3.84,13.82,0.7,0.7,0.37,165.77,-82.03,165.77,3.96,3.96,-82.03,-52.76,0.37,-3.84,-82.03,13.82,0.37,3.96,13.82,-3.84,13.82,-82.03,-82.03,3.96,13.82,0.37,0.82,165.77,3.96,-3.84,0.82,0.7,0.82,0.7,0.82,165.77,-52.76,0.37,165.77,-52.76,13.82,0.37,-82.03,-52.76,13.82,0.7,-82.03,13.82,0.7,3.96,-52.76,13.82,Medium
-1777.56,1.07,176.99,1.07,0.37,0.92,0.37,0.92,0.65,-1777.56,30.22,176.99,-1777.56,306.12,0.92,1.07,306.12,0.92,1.07,1.07,0.68,1.07,-1777.56,-1777.56,0.65,0.65,0.68,306.12,0.65,176.99,0.92,0.92,0.37,0.37,0.68,0.68,306.12,306.12,1.07,30.22,0.68,0.68,0.37,306.12,176.99,306.12,0.65,0.65,176.99,-1777.56,0.37,1.07,176.99,30.22,0.37,0.65,30.22,1.07,30.22,176.99,176.99,0.65,30.22,0.37,0.92,306.12,0.65,1.07,0.92,0.68,0.92,0.68,0.92,306.12,-1777.56,0.37,306.12,-1777.56,30.22,0.37,176.99,-1777.56,30.22,0.68,176.99,30.22,0.68,0.65,-1777.56,30.22,Medium
-1321.5,6.77,-507.48,6.77,0.39,1.02,0.39,1.02,-2.88,-1321.5,12.32,-507.48,-1321.5,10.0,1.02,6.77,10.0,1.02,6.77,6.77,0.71,6.77,-1321.5,-1321.5,-2.88,-2.88,0.71,10.0,-2.88,-507.48,1.02,1.02,0.39,0.39,0.71,0.71,10.0,10.0,6.77,12.32,0.71,0.71,0.39,10.0,-507.48,10.0,-2.88,-2.88,-507.48,-1321.5,0.39,6.77,-507.48,12.32,0.39,-2.88,12.32,6.77,12.32,-507.48,-507.48,-2.88,12.32,0.39,1.02,10.0,-2.88,6.77,1.02,0.71,1.02,0.71,1.02,10.0,-1321.5,0.39,10.0,-1321.5,12.32,0.39,-507.48,-1321.5,12.32,0.71,-507.48,12.32,0.71,-2.88,-1321.5,12.32,Low
386.06,3.16,-1925.3,3.16,0.32,0.6,0.32,0.6,-0.54,386.06,34.16,-1925.3,386.06,-337.56,0.6,3.16,-337.56,0.6,3.16,3.16,0.62,3.16,386.06,386.06,-0.54,-0.54,0.62,-337.56,-0.54,-1925.3,0.6,0.6,0.32,0.32,0.62,0.62,-337.56,-337.56,3.16,34.16,0.62,0.62,0.32,-337.56,-1925.3,-337.56,-0.54,-0.54,-1925.3,386.06,0.32,3.16,-1925.3,34.16,0.32,-0.54,34.16,3.16,34.16,-1925.3,-1925.3,-0.54,34.16,0.32,0.6,-337.56,-0.54,3.16,0.6,0.62,0.6,0.62,0.6,-337.56,386.06,0.32,-337.56,386.06,34.16,0.32,-1925.3,386.06,34.16,0.62,-1925.3,34.16,0.62,-0.54,386.06,34.16,Low
1464.56,0.51,-2004.33,0.51,0.32,0.87,0.32,0.87,-0.24,1464.56,27.78,-2004.33,1464.56,205.84,0.87,0.51,205.84,0.87,0.51,0.51,0.62,0.51,1464.56,1464.56,-0.24,-0.24,0.62,205.84,-0.24,-2004.33,0.87,0.87,0.32,0.32,0.62,0.62,205.84,205.84,0.51,27.78,0.62,0.62,0.32,205.84,-2004.33,205.84,-0.24,-0.24,-2004.33,1464.56,0.32,0.51,-2004.33,27.78,0.32,-0.24,27.78,0.51,27.78,-2004.33,-2004.33,-0.24,27.78,0.32,0.87,205.84,-0.24,0.51,0.87,0.62,0.87,0.62,0.87,205.84,1464.56,0.32,205.84,1464.56,27.78,0.32,-2004.33,1464.56,27.78,0.62,-2004.33,27.78,0.62,-0.24,1464.56,27.78,Low
